"id","name","clean","times_displayed","times_chosen","created_at","updated_at"
4168,"Sociable Hammer",1,6,1,"2020-03-17 13:32:00","2021-09-03 08:19:12"
23626,"Sociable Hawk",1,5,0,"2020-03-17 13:32:00","2021-02-26 17:08:43"
31742,"Sociable Hellion",0,6,2,"2020-03-17 13:32:00","2021-08-21 06:02:08"
14602,"Sociable Hippie",1,6,1,"2020-03-17 13:32:00","2021-08-06 03:30:17"
8680,"Sociable Honey",1,5,2,"2020-03-17 13:32:00","2021-04-24 13:45:37"
28138,"Sociable Hooligan",1,6,1,"2020-03-17 13:32:00","2021-06-07 12:34:23"
19114,"Sociable Hoot",1,6,2,"2020-03-17 13:32:00","2021-06-24 18:21:23"
9808,"Sociable Hunter",1,5,0,"2020-03-17 13:32:00","2021-05-25 11:14:04"
35090,"Sociable Imp",1,6,3,"2020-03-17 13:32:00","2021-07-15 19:22:20"
29266,"Sociable Jester",1,6,0,"2020-03-17 13:32:00","2021-07-23 22:31:31"
502,"Sociable Joker",1,6,2,"2020-03-17 13:32:00","2021-09-05 22:52:52"
19960,"Sociable Kitten",1,6,0,"2020-03-17 13:32:00","2021-06-30 17:35:07"
10936,"Sociable Knees",1,5,0,"2020-03-17 13:32:00","2021-05-16 17:49:34"
5014,"Sociable Knight",1,6,0,"2020-03-17 13:32:00","2021-09-03 08:22:02"
34753,"Sociable Kraken",1,5,1,"2020-03-17 13:32:00","2021-03-21 00:15:05"
24472,"Sociable Legume",1,6,2,"2020-03-17 13:32:00","2021-07-30 02:48:15"
15448,"Sociable Leopard",1,6,1,"2020-03-17 13:32:00","2021-08-16 14:19:28"
34427,"Sociable Lioness",1,5,1,"2020-03-17 13:32:00","2021-03-27 20:34:10"
2758,"Sociable Lulu",1,6,2,"2020-03-17 13:32:00","2021-08-31 15:36:22"
32753,"Sociable Lumberjack",1,6,2,"2020-03-17 13:32:00","2021-08-07 00:35:37"
22216,"Sociable Man-child",0,6,1,"2020-03-17 13:32:00","2021-07-04 20:31:01"
13192,"Sociable Manservant",0,5,1,"2020-03-17 13:32:00","2021-06-30 15:12:11"
7270,"Sociable Mariachi",1,5,1,"2020-03-17 13:32:00","2021-04-30 00:41:02"
39112,"Sociable Mess",1,6,0,"2020-03-17 13:32:00","2021-09-23 06:10:24"
26728,"Sociable Milkshake",0,6,0,"2020-03-17 13:32:00","2021-07-22 11:55:06"
17704,"Sociable Minx",0,6,0,"2020-03-17 13:32:00","2021-11-18 18:47:23"
33079,"Sociable Mouse",1,6,3,"2020-03-17 13:32:00","2021-10-10 04:48:19"
1630,"Sociable Music",1,6,1,"2020-03-17 13:32:00","2021-05-25 11:54:56"
21088,"Sociable Nerd",1,6,3,"2020-03-17 13:32:00","2021-06-19 09:26:55"
12064,"Sociable Ninja",1,5,1,"2020-03-17 13:32:00","2021-03-12 20:35:44"
25600,"Sociable Nobody",1,6,2,"2020-03-17 13:32:00","2021-08-06 09:24:59"
31068,"Sociable Octopus",1,6,2,"2020-03-17 13:32:00","2021-09-03 03:27:01"
16576,"Sociable Onion",1,5,2,"2020-03-17 13:32:00","2021-03-23 21:16:50"
3886,"Sociable Oracle",1,6,2,"2020-03-17 13:32:00","2021-08-25 18:39:01"
23344,"Sociable Panda",1,6,0,"2020-03-17 13:32:00","2021-06-23 23:17:23"
14320,"Sociable Peach",1,6,2,"2020-03-17 13:32:00","2021-11-09 20:19:56"
8398,"Sociable Peacock",1,5,2,"2020-03-17 13:32:00","2021-04-23 15:35:55"
27856,"Sociable Peppercorn",1,6,2,"2020-03-17 13:32:00","2021-06-01 17:38:13"
38775,"Sociable Piglet",1,6,1,"2020-03-17 13:32:00","2021-06-05 19:06:07"
18832,"Sociable Pinkie",1,6,1,"2020-03-17 13:32:00","2021-06-16 19:55:02"
9526,"Sociable Pixie",1,6,2,"2020-03-17 13:32:00","2021-10-10 18:31:26"
36764,"Sociable Platypus",1,6,2,"2020-03-17 13:32:00","2021-05-22 23:14:30"
28984,"Sociable Popstar",1,6,2,"2020-03-17 13:32:00","2021-07-31 20:07:13"
1066,"Sociable Porpoise",1,6,4,"2020-03-17 13:32:00","2021-09-20 23:20:59"
37438,"Sociable Prankster",1,6,0,"2020-03-17 13:32:00","2021-05-23 01:30:48"
20524,"Sociable Proposal",1,6,0,"2020-03-17 13:32:00","2021-07-25 05:30:07"
11500,"Sociable Pumpkin",1,5,3,"2020-03-17 13:32:00","2021-05-04 14:12:06"
5578,"Sociable Puppet",1,6,0,"2020-03-17 13:32:00","2021-05-21 15:44:32"
30405,"Sociable Puppy",1,6,0,"2020-03-17 13:32:00","2021-06-01 12:19:18"
32079,"Sociable Python",0,6,2,"2020-03-17 13:32:00","2021-08-11 00:51:27"
16012,"Sociable Rake",1,5,1,"2020-03-17 13:32:00","2021-04-05 21:32:48"
37101,"Sociable Rapscallion",1,6,1,"2020-03-17 13:32:00","2021-09-28 18:43:40"
25036,"Sociable Rascal",1,6,0,"2020-03-17 13:32:00","2021-06-01 12:21:17"
3322,"Sociable Rogue",0,6,0,"2020-03-17 13:32:00","2021-09-06 12:37:57"
22780,"Sociable Ruble",1,6,2,"2020-03-17 13:32:00","2021-06-17 15:12:46"
13756,"Sociable Sailor",1,5,0,"2020-03-17 13:32:00","2021-03-13 12:07:39"
31405,"Sociable Scalawag",1,6,0,"2020-03-17 13:32:00","2021-06-23 12:08:23"
7834,"Sociable Scamp",1,6,2,"2020-03-17 13:32:00","2021-09-30 21:11:06"
27292,"Sociable Scoundrel",0,6,0,"2020-03-17 13:32:00","2021-08-14 17:52:53"
18268,"Sociable Ship",1,6,0,"2020-03-17 13:32:00","2021-07-09 09:32:58"
21652,"Sociable Snowball",1,6,2,"2020-03-17 13:32:00","2021-06-22 15:40:14"
12628,"Sociable Soldier",1,6,0,"2020-03-17 13:32:00","2021-07-15 20:09:01"
2194,"Sociable Somebody",1,6,0,"2020-03-17 13:32:00","2021-09-06 01:38:36"
39449,"Sociable Sorcerer",1,6,2,"2020-03-17 13:32:00","2021-06-03 10:46:45"
6706,"Sociable Squid",1,6,2,"2020-03-17 13:32:00","2021-09-25 20:43:19"
26164,"Sociable Stallion",1,6,1,"2020-03-17 13:32:00","2021-08-12 19:51:50"
17140,"Sociable Tabby",1,6,0,"2020-03-17 13:32:00","2021-11-04 16:06:35"
4450,"Sociable Taco",1,6,1,"2020-03-17 13:32:00","2021-10-16 12:18:43"
23908,"Sociable Tart",0,6,1,"2020-03-17 13:32:00","2021-06-28 12:23:30"
30742,"Sociable Teddy Bear",1,6,1,"2020-03-17 13:32:00","2021-07-15 20:09:49"
14884,"Sociable Traveler",1,5,1,"2020-03-17 13:32:00","2021-03-15 17:35:59"
8962,"Sociable Twang",1,5,1,"2020-03-17 13:32:00","2021-06-15 00:53:50"
28420,"Sociable Vampire",1,6,2,"2020-03-17 13:32:00","2021-08-04 21:56:29"
35764,"Sociable Viking",1,6,2,"2020-03-17 13:32:00","2021-06-28 14:44:22"
19396,"Sociable Wench",0,6,2,"2020-03-17 13:32:00","2021-08-29 03:54:54"
10090,"Sociable Wildcat",1,5,2,"2020-03-17 13:32:00","2021-05-01 20:35:48"
33753,"Sociable Wizard",1,6,1,"2020-03-17 13:32:00","2021-08-13 03:34:57"
29548,"Sociable Wombat",1,6,1,"2020-03-17 13:32:00","2021-07-25 01:13:00"
30112,"Sociable Yacht",1,6,1,"2020-03-17 13:32:00","2021-09-20 19:23:06"
10372,"Sociable Yahoo",1,5,1,"2020-03-17 13:32:00","2021-05-26 01:21:40"
29830,"Sociable Yokel",1,6,0,"2020-03-17 13:32:00","2021-06-09 11:27:37"
12911,"Soft-hearted Bambino",1,5,1,"2020-03-17 13:32:00","2021-03-11 21:17:24"
19679,"Soft-hearted Bandit",1,6,0,"2020-03-17 13:32:00","2021-08-27 02:20:01"
10655,"Soft-hearted Beast",0,5,1,"2020-03-17 13:32:00","2021-04-30 08:46:33"
4733,"Soft-hearted Beaver",0,6,1,"2020-03-17 13:32:00","2021-09-24 15:37:31"
24191,"Soft-hearted Blowtorch",1,6,1,"2020-03-17 13:32:00","2021-05-28 17:07:02"
15167,"Soft-hearted Bobcat",1,6,0,"2020-03-17 13:32:00","2021-11-15 09:35:44"
2477,"Soft-hearted Bonehead",0,6,1,"2020-03-17 13:32:00","2021-09-23 05:26:35"
21935,"Soft-hearted Brain",1,6,0,"2020-03-17 13:32:00","2021-07-02 06:08:16"
35428,"Soft-hearted Buffoon",1,6,1,"2020-03-17 13:32:00","2021-05-23 00:15:35"
36102,"Soft-hearted Bunny",1,6,2,"2020-03-17 13:32:00","2021-06-03 10:09:26"
6989,"Soft-hearted Butterfly",1,6,2,"2020-03-17 13:32:00","2021-10-14 06:31:15"
26447,"Soft-hearted Cad",1,6,1,"2020-03-17 13:32:00","2021-06-02 07:41:21"
17423,"Soft-hearted Canoe",1,6,4,"2020-03-17 13:32:00","2021-07-25 14:30:39"
1349,"Soft-hearted Captain",1,6,2,"2020-03-17 13:32:00","2021-05-21 05:17:28"
20807,"Soft-hearted Cheetah",1,6,2,"2020-03-17 13:32:00","2021-06-15 12:24:45"
11783,"Soft-hearted Cherub",1,5,1,"2020-03-17 13:32:00","2021-05-09 10:12:21"
5861,"Soft-hearted Chickpea",1,6,2,"2020-03-17 13:32:00","2021-09-13 12:22:17"
38113,"Soft-hearted Chicky",0,6,0,"2020-03-17 13:32:00","2021-09-30 21:11:04"
25319,"Soft-hearted Chive",1,6,2,"2020-03-17 13:32:00","2021-08-04 21:54:05"
16295,"Soft-hearted Clown",1,5,0,"2020-03-17 13:32:00","2021-04-06 11:46:46"
3605,"Soft-hearted Crackerjack",1,6,2,"2020-03-17 13:32:00","2021-11-18 19:03:59"
36439,"Soft-hearted Cub",1,5,0,"2020-03-17 13:32:00","2021-05-29 21:18:01"
23063,"Soft-hearted Cupcake",1,6,2,"2020-03-17 13:32:00","2021-07-05 04:52:51"
14039,"Soft-hearted Cupid",1,6,2,"2020-03-17 13:32:00","2021-10-16 11:02:41"
8117,"Soft-hearted Cutie-pie",1,6,3,"2020-03-17 13:32:00","2021-10-08 12:07:41"
27575,"Soft-hearted Cutlery",1,6,0,"2020-03-17 13:32:00","2021-08-06 10:41:22"
18551,"Soft-hearted Daisy",1,6,2,"2020-03-17 13:32:00","2021-06-30 17:55:08"
9245,"Soft-hearted Dandelion",1,6,2,"2020-03-17 13:32:00","2021-10-22 23:49:08"
34091,"Soft-hearted Dawg",0,6,1,"2020-03-17 13:32:00","2021-09-02 17:46:02"
28703,"Soft-hearted Devil",1,6,0,"2020-03-17 13:32:00","2021-06-22 10:48:26"
785,"Soft-hearted Dish",1,6,1,"2020-03-17 13:32:00","2021-05-17 21:35:48"
20243,"Soft-hearted Doctor",1,6,1,"2020-03-17 13:32:00","2021-06-19 09:26:25"
11219,"Soft-hearted Dolphin",1,5,1,"2020-03-17 13:32:00","2021-06-14 00:34:45"
5297,"Soft-hearted Doofus",1,6,0,"2020-03-17 13:32:00","2021-10-16 12:18:43"
24755,"Soft-hearted Dragon",1,6,2,"2020-03-17 13:32:00","2021-06-06 04:45:32"
15731,"Soft-hearted Dreamboat",1,6,0,"2020-03-17 13:32:00","2021-11-06 14:20:20"
3041,"Soft-hearted Drummer",1,6,1,"2020-03-17 13:32:00","2021-05-23 07:38:23"
22499,"Soft-hearted Drunkard",0,6,1,"2020-03-17 13:32:00","2021-06-21 15:50:28"
32417,"Soft-hearted Duckling",1,6,0,"2020-03-17 13:32:00","2021-08-18 14:33:16"
13475,"Soft-hearted Eyelashes",1,5,1,"2020-03-17 13:32:00","2021-04-04 22:54:23"
7553,"Soft-hearted Fiddlehead",1,6,0,"2020-03-17 13:32:00","2021-10-15 10:37:52"
27011,"Soft-hearted Fire",1,6,1,"2020-03-17 13:32:00","2021-06-09 11:27:50"
17987,"Soft-hearted Flirt",0,6,0,"2020-03-17 13:32:00","2021-08-03 11:00:37"
1913,"Soft-hearted Fondue",1,6,1,"2020-03-17 13:32:00","2021-08-25 16:23:17"
21371,"Soft-hearted Fox",1,5,2,"2020-03-17 13:32:00","2021-03-28 17:54:28"
37776,"Soft-hearted Friend",1,6,2,"2020-03-17 13:32:00","2021-05-29 05:50:52"
12347,"Soft-hearted Gambler",1,6,0,"2020-03-17 13:32:00","2021-08-07 02:56:20"
6425,"Soft-hearted Gazelle",1,5,2,"2020-03-17 13:32:00","2021-05-05 07:55:07"
25883,"Soft-hearted Geek",1,6,1,"2020-03-17 13:32:00","2021-07-15 19:43:21"
38450,"Soft-hearted Gladiator",1,6,1,"2020-03-17 13:32:00","2021-10-18 20:35:27"
16859,"Soft-hearted Gremlin",1,5,1,"2020-03-17 13:32:00","2021-04-30 12:51:44"
4169,"Soft-hearted Hammer",1,6,0,"2020-03-17 13:32:00","2021-08-29 03:51:48"
23627,"Soft-hearted Hawk",1,6,0,"2020-03-17 13:32:00","2021-06-02 17:00:28"
31743,"Soft-hearted Hellion",0,5,1,"2020-03-17 13:32:00","2021-04-15 00:35:03"
14603,"Soft-hearted Hippie",1,5,1,"2020-03-17 13:32:00","2021-03-20 21:14:20"
8681,"Soft-hearted Honey",1,6,4,"2020-03-17 13:32:00","2021-09-06 04:59:26"
28139,"Soft-hearted Hooligan",1,6,2,"2020-03-17 13:32:00","2021-06-04 09:05:39"
19115,"Soft-hearted Hoot",1,6,0,"2020-03-17 13:32:00","2021-10-17 02:58:38"
9809,"Soft-hearted Hunter",1,5,2,"2020-03-17 13:32:00","2021-04-23 14:46:15"
35091,"Soft-hearted Imp",1,6,2,"2020-03-17 13:32:00","2021-05-15 01:04:30"
29267,"Soft-hearted Jester",1,6,0,"2020-03-17 13:32:00","2021-06-02 12:14:54"
503,"Soft-hearted Joker",1,6,4,"2020-03-17 13:32:00","2021-05-25 12:58:03"
19961,"Soft-hearted Kitten",1,6,1,"2020-03-17 13:32:00","2021-09-10 06:54:28"
10937,"Soft-hearted Knees",1,5,1,"2020-03-17 13:32:00","2021-04-16 09:37:42"
5015,"Soft-hearted Knight",1,6,0,"2020-03-17 13:32:00","2021-05-25 12:05:44"
34754,"Soft-hearted Kraken",1,6,1,"2020-03-17 13:32:00","2021-05-21 17:11:34"
24473,"Soft-hearted Legume",1,6,1,"2020-03-17 13:32:00","2021-07-04 01:43:18"
15449,"Soft-hearted Leopard",1,5,1,"2020-03-17 13:32:00","2021-03-26 13:18:30"
34428,"Soft-hearted Lioness",1,6,2,"2020-03-17 13:32:00","2021-09-19 11:29:28"
2759,"Soft-hearted Lulu",1,6,1,"2020-03-17 13:32:00","2021-09-23 07:00:19"
32754,"Soft-hearted Lumberjack",1,6,3,"2020-03-17 13:32:00","2021-07-28 09:29:04"
22217,"Soft-hearted Man-child",0,6,1,"2020-03-17 13:32:00","2021-07-23 00:00:55"
13193,"Soft-hearted Manservant",0,5,1,"2020-03-17 13:32:00","2021-06-05 20:09:21"
7271,"Soft-hearted Mariachi",1,6,0,"2020-03-17 13:32:00","2021-09-05 17:42:53"
39113,"Soft-hearted Mess",1,6,3,"2020-03-17 13:32:00","2021-11-19 16:21:52"
26729,"Soft-hearted Milkshake",0,6,2,"2020-03-17 13:32:00","2021-09-11 21:53:32"
17705,"Soft-hearted Minx",0,6,1,"2020-03-17 13:32:00","2021-07-09 09:10:12"
33080,"Soft-hearted Mouse",1,6,0,"2020-03-17 13:32:00","2021-09-01 10:17:34"
1631,"Soft-hearted Music",1,6,0,"2020-03-17 13:32:00","2021-05-04 13:56:35"
21089,"Soft-hearted Nerd",1,6,1,"2020-03-17 13:32:00","2021-07-16 22:51:12"
12065,"Soft-hearted Ninja",1,5,0,"2020-03-17 13:32:00","2021-04-01 17:03:18"
25601,"Soft-hearted Nobody",1,6,1,"2020-03-17 13:32:00","2021-06-15 09:29:49"
31069,"Soft-hearted Octopus",1,6,2,"2020-03-17 13:32:00","2021-10-08 05:46:48"
16577,"Soft-hearted Onion",1,6,3,"2020-03-17 13:32:00","2021-11-04 18:36:46"
3887,"Soft-hearted Oracle",1,6,0,"2020-03-17 13:32:00","2021-08-28 11:36:28"
23345,"Soft-hearted Panda",1,6,2,"2020-03-17 13:32:00","2021-07-26 10:35:44"
14321,"Soft-hearted Peach",1,6,2,"2020-03-17 13:32:00","2021-11-05 12:13:58"
8399,"Soft-hearted Peacock",1,6,1,"2020-03-17 13:32:00","2021-10-03 15:16:59"
27857,"Soft-hearted Peppercorn",1,6,0,"2020-03-17 13:32:00","2021-07-31 19:28:54"
38776,"Soft-hearted Piglet",1,6,0,"2020-03-17 13:32:00","2021-10-01 05:53:49"
18833,"Soft-hearted Pinkie",1,6,1,"2020-03-17 13:32:00","2021-07-23 03:40:25"
9527,"Soft-hearted Pixie",1,5,3,"2020-03-17 13:32:00","2021-05-24 18:39:25"
36765,"Soft-hearted Platypus",1,6,1,"2020-03-17 13:32:00","2021-09-20 13:48:52"
28985,"Soft-hearted Popstar",1,6,3,"2020-03-17 13:32:00","2021-06-01 10:40:36"
1067,"Soft-hearted Porpoise",1,6,1,"2020-03-17 13:32:00","2021-09-02 17:44:20"
37439,"Soft-hearted Prankster",1,6,1,"2020-03-17 13:32:00","2021-09-05 17:53:51"
20525,"Soft-hearted Proposal",1,6,1,"2020-03-17 13:32:00","2021-06-14 00:34:51"
11501,"Soft-hearted Pumpkin",1,6,1,"2020-03-17 13:32:00","2021-11-16 11:14:21"
5579,"Soft-hearted Puppet",1,6,2,"2020-03-17 13:32:00","2021-09-11 12:23:24"
30406,"Soft-hearted Puppy",1,6,2,"2020-03-17 13:32:00","2021-06-02 10:01:55"
32080,"Soft-hearted Python",0,6,3,"2020-03-17 13:32:00","2021-08-21 19:33:58"
16013,"Soft-hearted Rake",1,5,0,"2020-03-17 13:32:00","2021-04-08 16:32:53"
37102,"Soft-hearted Rapscallion",1,6,2,"2020-03-17 13:32:00","2021-05-28 13:46:33"
25037,"Soft-hearted Rascal",1,6,2,"2020-03-17 13:32:00","2021-05-28 17:07:02"
3323,"Soft-hearted Rogue",0,6,1,"2020-03-17 13:32:00","2021-08-26 17:17:56"
22781,"Soft-hearted Ruble",1,6,1,"2020-03-17 13:32:00","2021-07-11 01:01:34"
13757,"Soft-hearted Sailor",1,6,0,"2020-03-17 13:32:00","2021-11-19 10:35:35"
31406,"Soft-hearted Scalawag",1,6,0,"2020-03-17 13:32:00","2021-08-08 18:31:33"
7835,"Soft-hearted Scamp",1,5,1,"2020-03-17 13:32:00","2021-05-02 13:37:57"
27293,"Soft-hearted Scoundrel",0,6,0,"2020-03-17 13:32:00","2021-07-26 01:25:36"
18269,"Soft-hearted Ship",1,6,0,"2020-03-17 13:32:00","2021-06-16 14:30:49"
21653,"Soft-hearted Snowball",1,6,3,"2020-03-17 13:32:00","2021-06-15 12:24:24"
12629,"Soft-hearted Soldier",1,5,1,"2020-03-17 13:32:00","2021-03-13 20:34:50"
2195,"Soft-hearted Somebody",1,6,2,"2020-03-17 13:32:00","2021-08-27 03:01:10"
39450,"Soft-hearted Sorcerer",1,6,2,"2020-03-17 13:32:00","2021-10-01 03:43:05"
6707,"Soft-hearted Squid",1,6,2,"2020-03-17 13:32:00","2021-09-11 01:05:19"
26165,"Soft-hearted Stallion",1,6,1,"2020-03-17 13:32:00","2021-06-01 03:34:11"
17141,"Soft-hearted Tabby",1,5,0,"2020-03-17 13:32:00","2021-03-26 20:19:15"
4451,"Soft-hearted Taco",1,6,2,"2020-03-17 13:32:00","2021-09-30 07:50:59"
23909,"Soft-hearted Tart",0,6,1,"2020-03-17 13:32:00","2021-08-11 16:20:06"
30743,"Soft-hearted Teddy Bear",1,6,2,"2020-03-17 13:32:00","2021-06-10 10:47:02"
14885,"Soft-hearted Traveler",1,6,2,"2020-03-17 13:32:00","2021-10-29 19:17:42"
8963,"Soft-hearted Twang",1,5,2,"2020-03-17 13:32:00","2021-05-15 20:55:31"
28421,"Soft-hearted Vampire",1,6,0,"2020-03-17 13:32:00","2021-10-08 05:44:54"
35765,"Soft-hearted Viking",1,6,3,"2020-03-17 13:32:00","2021-06-03 21:50:34"
19397,"Soft-hearted Wench",0,6,2,"2020-03-17 13:32:00","2021-06-14 00:45:30"
10091,"Soft-hearted Wildcat",1,5,1,"2020-03-17 13:32:00","2021-05-04 10:03:41"
33754,"Soft-hearted Wizard",1,6,1,"2020-03-17 13:32:00","2021-07-09 12:12:31"
29549,"Soft-hearted Wombat",1,6,1,"2020-03-17 13:32:00","2021-08-10 16:33:34"
30113,"Soft-hearted Yacht",1,5,1,"2020-03-17 13:32:00","2021-03-03 13:58:31"
10373,"Soft-hearted Yahoo",1,6,0,"2020-03-17 13:32:00","2021-09-30 07:50:12"
29831,"Soft-hearted Yokel",1,6,1,"2020-03-17 13:32:00","2021-08-18 14:59:53"
12912,"Sophisticated Bambino",1,5,1,"2020-03-17 13:32:00","2021-03-13 08:18:00"
19680,"Sophisticated Bandit",1,6,1,"2020-03-17 13:32:00","2021-06-23 09:26:30"
10656,"Sophisticated Beast",0,5,1,"2020-03-17 13:32:00","2021-05-15 11:02:07"
4734,"Sophisticated Beaver",0,6,2,"2020-03-17 13:32:00","2021-09-05 20:47:51"
24192,"Sophisticated Blowtorch",1,6,0,"2020-03-17 13:32:00","2021-06-29 20:05:32"
15168,"Sophisticated Bobcat",1,6,1,"2020-03-17 13:32:00","2021-11-01 22:55:38"
2478,"Sophisticated Bonehead",0,6,1,"2020-03-17 13:32:00","2021-08-26 17:17:13"
21936,"Sophisticated Brain",1,6,0,"2020-03-17 13:32:00","2021-07-01 15:02:44"
35429,"Sophisticated Buffoon",1,6,1,"2020-03-17 13:32:00","2021-06-22 09:13:51"
36103,"Sophisticated Bunny",1,6,2,"2020-03-17 13:32:00","2021-05-23 01:12:46"
6990,"Sophisticated Butterfly",1,6,2,"2020-03-17 13:32:00","2021-10-05 00:00:05"
26448,"Sophisticated Cad",1,6,0,"2020-03-17 13:32:00","2021-08-26 21:36:55"
17424,"Sophisticated Canoe",1,5,2,"2020-03-17 13:32:00","2020-03-17 13:32:00"
1350,"Sophisticated Captain",1,6,1,"2020-03-17 13:32:00","2021-05-04 10:04:51"
20808,"Sophisticated Cheetah",1,6,0,"2020-03-17 13:32:00","2021-06-22 01:02:14"
11784,"Sophisticated Cherub",1,5,0,"2020-03-17 13:32:00","2021-05-09 10:11:02"
5862,"Sophisticated Chickpea",1,6,1,"2020-03-17 13:32:00","2021-09-30 15:21:58"
38114,"Sophisticated Chicky",0,6,1,"2020-03-17 13:32:00","2021-05-27 19:17:20"
25320,"Sophisticated Chive",1,6,1,"2020-03-17 13:32:00","2021-06-01 14:43:50"
16296,"Sophisticated Clown",1,5,2,"2020-03-17 13:32:00","2021-04-07 15:07:01"
3606,"Sophisticated Crackerjack",1,6,1,"2020-03-17 13:32:00","2021-09-06 12:59:21"
36440,"Sophisticated Cub",1,6,0,"2020-03-17 13:32:00","2021-05-20 05:30:57"
23064,"Sophisticated Cupcake",1,6,4,"2020-03-17 13:32:00","2021-08-21 20:06:33"
14040,"Sophisticated Cupid",1,6,1,"2020-03-17 13:32:00","2021-10-27 18:22:06"
8118,"Sophisticated Cutie-pie",1,5,2,"2020-03-17 13:32:00","2021-04-26 21:23:47"
27576,"Sophisticated Cutlery",1,6,2,"2020-03-17 13:32:00","2021-06-15 08:26:55"
18552,"Sophisticated Daisy",1,6,2,"2020-03-17 13:32:00","2021-06-15 12:31:58"
9246,"Sophisticated Dandelion",1,6,1,"2020-03-17 13:32:00","2021-09-10 07:37:24"
34092,"Sophisticated Dawg",0,6,0,"2020-03-17 13:32:00","2021-09-01 07:52:20"
28704,"Sophisticated Devil",1,6,1,"2020-03-17 13:32:00","2021-08-21 22:58:17"
786,"Sophisticated Dish",1,6,1,"2020-03-17 13:32:00","2021-09-22 00:27:17"
20244,"Sophisticated Doctor",1,6,1,"2020-03-17 13:32:00","2021-07-25 05:30:11"
11220,"Sophisticated Dolphin",1,5,1,"2020-03-17 13:32:00","2021-04-28 11:24:30"
5298,"Sophisticated Doofus",1,6,2,"2020-03-17 13:32:00","2021-05-26 09:21:51"
24756,"Sophisticated Dragon",1,6,1,"2020-03-17 13:32:00","2021-07-02 02:13:53"
15732,"Sophisticated Dreamboat",1,5,0,"2020-03-17 13:32:00","2021-03-25 13:28:52"
3042,"Sophisticated Drummer",1,6,0,"2020-03-17 13:32:00","2021-08-25 06:05:36"
22500,"Sophisticated Drunkard",0,6,1,"2020-03-17 13:32:00","2021-08-06 08:17:26"
32418,"Sophisticated Duckling",1,6,0,"2020-03-17 13:32:00","2021-08-06 19:43:08"
13476,"Sophisticated Eyelashes",1,5,1,"2020-03-17 13:32:00","2021-03-12 08:47:08"
7554,"Sophisticated Fiddlehead",1,6,2,"2020-03-17 13:32:00","2021-10-03 12:55:15"
27012,"Sophisticated Fire",1,6,1,"2020-03-17 13:32:00","2021-05-26 09:26:38"
17988,"Sophisticated Flirt",0,6,0,"2020-03-17 13:32:00","2021-07-20 10:02:03"
1914,"Sophisticated Fondue",1,6,1,"2020-03-17 13:32:00","2021-10-01 03:10:47"
21372,"Sophisticated Fox",1,6,3,"2020-03-17 13:32:00","2021-06-22 15:05:14"
37777,"Sophisticated Friend",1,6,1,"2020-03-17 13:32:00","2021-09-15 19:10:06"
12348,"Sophisticated Gambler",1,5,0,"2020-03-17 13:32:00","2021-03-14 21:15:01"
6426,"Sophisticated Gazelle",1,6,0,"2020-03-17 13:32:00","2021-09-07 17:01:00"
25884,"Sophisticated Geek",1,6,1,"2020-03-17 13:32:00","2021-08-12 05:39:04"
38451,"Sophisticated Gladiator",1,6,2,"2020-03-17 13:32:00","2021-09-20 23:20:50"
16860,"Sophisticated Gremlin",1,5,1,"2020-03-17 13:32:00","2021-03-29 08:12:25"
4170,"Sophisticated Hammer",1,6,1,"2020-03-17 13:32:00","2021-08-28 21:55:07"
23628,"Sophisticated Hawk",1,6,2,"2020-03-17 13:32:00","2021-08-06 10:37:57"
31744,"Sophisticated Hellion",0,6,1,"2020-03-17 13:32:00","2021-08-11 05:02:49"
14604,"Sophisticated Hippie",1,6,1,"2020-03-17 13:32:00","2021-07-28 09:28:53"
8682,"Sophisticated Honey",1,6,1,"2020-03-17 13:32:00","2021-10-12 18:26:26"
28140,"Sophisticated Hooligan",1,6,0,"2020-03-17 13:32:00","2021-08-25 18:37:02"
19116,"Sophisticated Hoot",1,6,1,"2020-03-17 13:32:00","2021-08-07 01:07:03"
9810,"Sophisticated Hunter",1,6,2,"2020-03-17 13:32:00","2021-10-14 21:42:25"
35092,"Sophisticated Imp",1,6,2,"2020-03-17 13:32:00","2021-05-22 23:43:35"
29268,"Sophisticated Jester",1,6,1,"2020-03-17 13:32:00","2021-06-22 12:35:18"
504,"Sophisticated Joker",1,6,0,"2020-03-17 13:32:00","2021-05-25 11:58:09"
19962,"Sophisticated Kitten",1,6,1,"2020-03-17 13:32:00","2021-06-30 11:35:22"
10938,"Sophisticated Knees",1,5,2,"2020-03-17 13:32:00","2021-05-25 13:01:06"
5016,"Sophisticated Knight",1,6,0,"2020-03-17 13:32:00","2021-05-23 17:57:52"
34755,"Sophisticated Kraken",1,6,1,"2020-03-17 13:32:00","2021-05-26 22:21:33"
24474,"Sophisticated Legume",1,6,3,"2020-03-17 13:32:00","2021-08-07 01:09:40"
15450,"Sophisticated Leopard",1,6,3,"2020-03-17 13:32:00","2021-10-24 21:13:02"
34429,"Sophisticated Lioness",1,6,0,"2020-03-17 13:32:00","2021-09-24 01:48:08"
2760,"Sophisticated Lulu",1,6,3,"2020-03-17 13:32:00","2021-05-14 09:00:35"
32755,"Sophisticated Lumberjack",1,6,2,"2020-03-17 13:32:00","2021-08-30 13:44:19"
22218,"Sophisticated Man-child",0,6,0,"2020-03-17 13:32:00","2021-07-04 01:43:15"
